Attenuation,Zero degree level(m),Rain height(km),R (mm/hr)
0,3216.5747,3.5765747,0
0,3181.118,3.541118,0
0,3218.1096,3.5781096,0
0,3226.6619,3.5866619,0
0,3226.5168,3.5865168,0
0,3225.812,3.585812,0
0,3226.332,3.586332,0
0,3224.977,3.584977,0
0,3224.9421,3.5849421,0
0,3214.1897,3.5741897,0
0,3178.9932,3.5389932,0
0,3145.925,3.505925,0
0,3144.89,3.50489,0
0,3144.85,3.50485,0
0,3142.51,3.50251,0
0,3143.97,3.50397,0
0,3146.02,3.50602,0
0,3147.8599,3.5078599,0
0,3150.055,3.510055,0
0,3182.198,3.542198,0
0,3184.388,3.544388,0
0,3155.2593,3.5152593,0
0,3186.3628,3.5463628,0
0,3220.3894,3.5803894,0
0,3220.1045,3.5801045,0
0,3218.8794,3.5788794,0
0,3055.6995,3.4156995,0
0,3089.9866,3.4499866,0
0,3625.6116,3.9856116,0
0,3611.2893,3.9712893,0
0,3534.8088,3.8948088,0
0,3528.9856,3.8889856,0
0,3563.1123,3.9231123,0
0,3659.0808,4.0190808,0
0,3709.149,4.069149,0
0,3707.424,4.067424,0
0,3671.7769,4.0317769,0
0,3670.9768,4.0309768,0
0,3709.4941,4.0694941,0
0,3659.9211,4.0199211,0
0,3677.5515,4.0375515,0
0,3706.8079,4.0668079,0
0,3708.6929,4.0686929,0
0,3709.4377,4.0694377,0
0,3721.6086,4.0816086,0
0,3722.7185,4.0827185,0
0,3713.8726,4.0738726,0
0,3724.3337,4.0843337,0
0,3725.119,4.085119,0
0,3731.5295,4.0915295,0
0,3713.164,4.073164,0
0,3879.4512,4.2394512,0
0,3915.023,4.275023,0
0,3954.077,4.314077,0
0,3979.767,4.339767,0
0,3979.1572,4.3391572,0
0,3977.4272,4.3374272,0
0,3964.0664,4.3240664,0
0,3973.5872,4.3335872,0
0,3972.5173,4.3325173,0
0,3971.4973,4.3314973,0
0,3780.0715,4.1400715,0
0,3713.264,4.073264,0
0,3714.549,4.074549,0
0,3751.8154,4.1118154,0
0,3772.942,4.132942,0
0,3916.0579,4.2760579,0
0,3918.7427,4.2787427,0
0,3909.2468,4.2692468,0
0,3734.8643,4.0948643,0
0,3728.1685,4.0881685,0
0,3727.1382,4.0871382,0
0,3726.6482,4.0866482,0
0,3725.2732,4.0852732,0
0,3595.4006,3.9554006,0
0,3482.916,3.842916,0
0,3481.206,3.841206,0
0,3480.4211,3.8404211,0
0,3472.74,3.83274,0
0,3469.6147,3.8296147,0
0,3430.2224,3.7902224,0
0,3404.9456,3.7649456,0
0,3361.9692,3.7219692,0
0,3358.1543,3.7181543,0
0,3219.2466,3.5792466,0
0,3217.7966,3.5777966,0
0.400951054,3351.2295,3.7112295,0.3
0,3223.2534,3.5832534,0
0,3225.7434,3.5857434,0
0,3389.7341,3.7497341,0
0,3414.8508,3.7748508,0
0,3452.4033,3.8124033,0
0,3361.0745,3.7210745,0
0,3385.8513,3.7458513,0
0,3232.698,3.592698,0
0,3231.0278,3.5910278,0
0,3222.1863,3.5821863,0
0,3220.8516,3.5808516,0
0,3215.1917,3.5751917,0
0,3177.3748,3.5373748,0
0,3123.0393,3.4830393,0
0,3123.3345,3.4833345,0
0,3112.887,3.472887,0
0.118479532,2987.5657,3.3475657,0.1
0.239603663,2986.1306,3.3461306,0.2
0,3108.352,3.468352,0
0,2982.4905,3.3424905,0
0,2974.859,3.334859,0
0,2974.5037,3.3345037,0
0,2975.5237,3.3355237,0
0.841846537,2938.2527,3.2982527,0.7
0.247973674,3103.4768,3.4634768,0.2
0,3128.8296,3.4888296,0
0,3006.303,3.366303,0
0,3108.822,3.468822,0
0,3164.463,3.524463,0
0.893819442,3143.3965,3.5033965,0.7
1.793999754,3129.039,3.489039,1.4
0.632990487,3128.6646,3.4886646,0.5
0.248142004,3105.837,3.465837,0.2
0.249767895,3128.6345,3.4886345,0.2
0.604586435,2971.1826,3.3311826,0.5
0.483136387,2978.0303,3.3380303,0.4
0.360232507,2972.6238,3.3326238,0.3
0,2972.4038,3.3324038,0
0,2972.269,3.332269,0
0,2972.129,3.332129,0
0,2970.969,3.330969,0
0,2962.271,3.322271,0
0,2960.811,3.320811,0
0,2959.886,3.319886,0
0,2958.761,3.318761,0
0,2897.163,3.257163,0
0,2958.1108,3.3181108,0
0,2968.8738,3.3288738,0
0,2969.3337,3.3293337,0
0,2970.0789,3.3300789,0
0,2971.7239,3.3317239,0
0,2973.734,3.333734,0
0,2974.8088,3.3348088,0
0,2975.8738,3.3358738,0
0,3137.1501,3.4971501,0
0,3196.7346,3.5567346,0
0,3205.957,3.565957,0
0,3196.2795,3.5562795,0
0,3203.952,3.563952,0
0,3037.0115,3.3970115,0
0,3169.4504,3.5294504,0
0,3203.7822,3.5637822,0
0,3220.0554,3.5800554,0
0,3380.9712,3.7409712,0
0,3379.3213,3.7393213,0
0,3378.3513,3.7383513,0
0,3377.6165,3.7376165,0
0,3215.2007,3.5752007,0
0,3381.6423,3.7416423,0
0,3380.0225,3.7400225,0
0,3373.4114,3.7334114,0
0,3608.7034,3.9687034,0
0,3610.3035,3.9703035,0
0,3612.4084,3.9724084,0
0,3654.0217,4.0140217,0
0,3666.578,4.026578,0
0,3693.9185,4.0539185,0
0,3696.7036,4.0567036,0
0,3697.9185,4.0579185,0
0,3674.1077,4.0341077,0
0,3636.6992,3.9966992,0
0,3603.1538,3.9631538,0
0,3555.73,3.91573,0
0,3699.2786,4.0592786,0
0,3618.5837,3.9785837,0
0,3457.8916,3.8178916,0
0,3457.1018,3.8171018,0
0,3455.5618,3.8155618,0
0,3411.5383,3.7715383,0
0,3378.874,3.738874,0
0,3353.8572,3.7138572,0
0,3384.6465,3.7446465,0
0,3384.6816,3.7446816,0
0,3433.7942,3.7937942,0
0,3433.974,3.793974,0
0,3446.401,3.806401,0
0,3449.2207,3.8092207,0
0,3452.2158,3.8122158,0
0,3455.356,3.815356,0
0,3458.6658,3.8186658,0
0,3495.4863,3.8554863,0
0,3523.622,3.883622,0
0,3568.3115,3.9283115,0
0,3640.1433,4.0001433,0
0,3605.5725,3.9655725,0
0,3605.9678,3.9659678,0
0,3607.5376,3.9675376,0
0,3477.3467,3.8373467,0
0,3478.0217,3.8380217,0
0,3478.1616,3.8381616,0
0,3478.9165,3.8389165,0
0,3613.4526,3.9734526,0
0,3612.7427,3.9727427,0
0,3477.1367,3.8371367,0
0,3475.8867,3.8358867,0
0,3474.8916,3.8348916,0
0,3467.6155,3.8276155,0
0,3456.8787,3.8168787,0
0,3456.3086,3.8163086,0
0,3262.1453,3.6221453,0
0,3256.3037,3.6163037,0
0,3255.899,3.615899,0
0,3258.379,3.618379,0
0,3266.3152,3.6263152,0
0,3426.9753,3.7869753,0
0,3395.926,3.755926,0
0,3261.9485,3.6219485,0
0,3262.5886,3.6225886,0
0,3262.9336,3.6229336,0
0,3263.8486,3.6238486,0
0,3337.2769,3.6972769,0
0,3267.4346,3.6274346,0
0,3394.6812,3.7546812,0
0,3463.0532,3.8230532,0
0,3395.7815,3.7557815,0
0,3258.4138,3.6184138,0
0,3238.0586,3.5980586,0
0,3395.839,3.755839,0
0,3360.1694,3.7201694,0
0,3382.7314,3.7427314,0
0,3220.317,3.580317,0
0.268066222,3385.2642,3.7452642,0.2
1.366394496,3375.4465,3.7354465,1
1.453000184,3246.3052,3.6063052,1.1
1.968075858,3211.0417,3.5710417,1.5
0.672357073,3347.0347,3.7070347,0.5
0,3348.245,3.708245,0
0,3214.9724,3.5749724,0
0,3205.99,3.56599,0
0,3206.905,3.566905,0
0,3217.1929,3.5771929,0
0,3215.1267,3.5751267,0
0,3213.5369,3.5735369,0
0,3204.0198,3.5640198,0
0.126089364,3203.18,3.56318,0.1
0.58522683,3687.7827,4.0477827,0.4
0,3623.9036,3.9839036,0
0,3449.0107,3.8090107,0
0,3449.6204,3.8096204,0
0,3440.8083,3.8008083,0
0,3407.8643,3.7678643,0
0,3370.3916,3.7303916,0
0,3144.2068,3.5042068,0
0,3195.8938,3.5558938,0
0.628495172,3103.7366,3.4637366,0.5
0.603083345,2962.8508,3.3228508,0.5
0.488558557,3015.6968,3.3756968,0.4
0,2910.326,3.270326,0
0,2978.5107,3.3385107,0
0,3127.05,3.48705,0
0.25219419,3162.6565,3.5226565,0.2
0,3154.9797,3.5149797,0
0.125441022,3184.808,3.544808,0.1
0,3193.0198,3.5530198,0
0,3202.002,3.562002,0
0,3200.2622,3.5602622,0
0,3176.2444,3.5362444,0
0,3109.3445,3.4693445,0
0,3014.2715,3.3742715,0
0,3161.7925,3.5217925,0
0,3182.9602,3.5429602,0
0,3181.1702,3.5411702,0
0,3090.4626,3.4504626,0
0,3118.701,3.478701,0
0,3116.866,3.476866,0
0,3085.1028,3.4451028,0
0,2959.8264,3.3198264,0
0,2956.8765,3.3168765,0
0,2954.1113,3.3141113,0
0,2952.8965,3.3128965,0
0,2961.9238,3.3219238,0
0,3123.2551,3.4832551,0
0,3309.4158,3.6694158,0
0,3403.7942,3.7637942,0
0,3408.1292,3.7681292,0
0,3420.801,3.780801,0
0,3424.3362,3.7843362,0
0,3426.3262,3.7863262,0
0,3427.1357,3.7871357,0
0,3460.0264,3.8200264,0
0,3497.2495,3.8572495,0
0,3662.7876,4.0227876,0
0,3662.4976,4.0224976,0
0,3427.606,3.787606,0
0,3427.911,3.787911,0
0,3429.141,3.789141,0
0,3428.981,3.788981,0
0,3427.996,3.787996,0
0,3427.4211,3.7874211,0
0,3426.001,3.786001,0
0,3424.981,3.784981,0
0,3423.5662,3.7835662,0
0,3423.071,3.783071,0
0,3391.1018,3.7511018,0
0,3345.3425,3.7053425,0
0,3341.6575,3.7016575,0
0,3341.9924,3.7019924,0
0,3379.815,3.739815,0
0,3423.626,3.783626,0
0,3426.576,3.786576,0
0,3396.9314,3.7569314,0
0,3352.7324,3.7127324,0
0,3200.454,3.560454,0
0,3194.3374,3.5543374,0
0,3194.0874,3.5540874,0
0,3193.9324,3.5539324,0
0,3162.3792,3.5223792,0
0,3152.452,3.512452,0
0,3182.6553,3.5426553,0
0,3192.0476,3.5520476,0
0,3191.1277,3.5511277,0
0,3191.7227,3.5517227,0
0,3191.6575,3.5516575,0
0,3115.3853,3.4753853,0
0,2966.751,3.326751,0
0,2928.1418,3.2881418,0
0,2882.168,3.242168,0
0,2886.866,3.246866,0
0,2915.3865,3.2753865,0
0.544688947,2639.3115,2.9993115,0.5
1.358026714,2480.7998,2.8407998,1.3
2.580000734,2319.8655,2.6798655,2.6
1.91584079,2370.7466,2.7307466,1.9
0.936059404,2190.9907,2.5509907,1
0.990093221,2089.3538,2.4493538,1.1
0.894480867,2076.855,2.436855,1
0.735634364,2152.8308,2.5128308,0.8
0.642904271,2154.2908,2.5142908,0.7
0.555423255,2179.7424,2.5397424,0.6
0.460906811,2175.6343,2.5356343,0.5
0.370222114,2194.4512,2.5544512,0.4
0.281636954,2242.696,2.602696,0.3
0.281792674,2244.141,2.604141,0.3
0,2237.4163,2.5974163,0
0,2237.8262,2.5978262,0
0,2262.14,2.62214,0
0,2237.4763,2.5974763,0
0,2237.6663,2.5976663,0
0,2237.6414,2.5976414,0
0,2237.6313,2.5976313,0
0,2237.5415,2.5975415,0
0,2263.0574,2.6230574,0
0,2287.086,2.647086,0
0,2261.19,2.62119,0
0,2261.655,2.621655,0
0.092869692,2262.365,2.622365,0.1
0,2262.92,2.62292,0
0,2257.9724,2.6179724,0
0,2259.1375,2.6191375,0
0,2242.726,2.602726,0
0,2244.126,2.604126,0
0,2264.437,2.624437,0
0,2296.4856,2.6564856,0
0,2264.8271,2.6248271,0
0,2265.0923,2.6250923,0
0,2264.3972,2.6243972,0
0,2246.5461,2.6065461,0
0,2272.332,2.632332,0
0,2272.607,2.632607,0
0,2297.0708,2.6570708,0
0,2296.681,2.656681,0
0,2264.2827,2.6242827,0
0,2271.0422,2.6310422,0
0,2308.5981,2.6685981,0
0,2448.4312,2.8084312,0
0,2522.4055,2.8824055,0
0,2515.668,2.875668,0
0,2515.5828,2.8755828,0
0,2522.6953,2.8826953,0
0,2725.596,3.085596,0
0,2751.4795,3.1114795,0
0,3103.29,3.46329,0
0,3348.7048,3.7087048,0
0,3421.6606,3.7816606,0
0,3424.5505,3.7845505,0
0,3425.7705,3.7857705,0
0,3426.8906,3.7868906,0
0,3429.1206,3.7891206,0
0,3431.3257,3.7913257,0
0,3496.6284,3.8566284,0
0,3673.3577,4.0333577,0
0,3674.628,4.034628,0
0,3676.4082,4.0364082,0
0,3670.527,4.030527,0
0,3495.1277,3.8551277,0
0,3435.5312,3.7955312,0
0,3444.0322,3.8040322,0
0,3445.5676,3.8055676,0
0,3445.9329,3.8059329,0
0,3438.3616,3.7983616,0
0,3436.7363,3.7967363,0
0,3424.4194,3.7844194,0
0,3426.4949,3.7864949,0
0,3429.045,3.789045,0
0,3432.16,3.79216,0
0,3445.7861,3.8057861,0
0,3449.6912,3.8096912,0
0,3452.496,3.812496,0
0,3454.036,3.814036,0
0,3513.0173,3.8730173,0
0,3557.5469,3.9175469,0
0,3693.0579,4.0530579,0
0,3693.003,4.053003,0
0,3692.448,4.052448,0
0,3704.7095,4.0647095,0
0,3707.4343,4.0674343,0
0,3741.3103,4.1013103,0
0,3741.4902,4.1014902,0
0,3708.0942,4.0680942,0
0,3697.3582,4.0573582,0
0,3696.1582,4.0561582,0
0,3693.818,4.053818,0
0,3692.163,4.052163,0
0,3702.3843,4.0623843,0
0,3945.436,4.305436,0
0,3954.6567,4.3146567,0
0,3773.1235,4.1331235,0
0,3707.2593,4.0672593,0
0,3707.459,4.067459,0
0,3710.0986,4.0700986,0
0,3713.5737,4.0735737,0
0,3740.714,4.100714,0
0,3741.629,4.101629,0
0,3715.6436,4.0756436,0
0,3714.0837,4.0740837,0
0,3712.0635,4.0720635,0
0,3710.7532,4.0707532,0
0,3711.3884,4.0713884,0
0,3709.2236,4.0692236,0
0,3707.6638,4.0676638,0
0,3731.024,4.091024,0
0,3728.734,4.088734,0
0,3691.5176,4.0515176,0
0,3690.1677,4.0501677,0
0,3688.3628,4.0483628,0
0,3687.8328,4.0478328,0
0,3698.5388,4.0585388,0
0,3697.8892,4.0578892,0
0,3697.1892,4.0571892,0
0,3694.8892,4.0548892,0
0,3695.7842,4.0557842,0
0,3698.3591,4.0583591,0
0,3700.729,4.060729,0
0,3703.979,4.063979,0
0,3706.534,4.066534,0
0,3708.8088,4.0688088,0
0,3710.1887,4.0701887,0
0,3711.0637,4.0710637,0
0,3712.6887,4.0726887,0
0,3714.0137,4.0740137,0
0,3776.0903,4.1360903,0
0,3717.2388,4.0772388,0
0,3717.1487,4.0771487,0
0,3743.314,4.103314,0
0,3715.6836,4.0756836,0
0,3714.9438,4.0749438,0
0,3714.2288,4.0742288,0
0,3712.0137,4.0720137,0
0,3710.774,4.070774,0
0,3710.344,4.070344,0
0,3708.679,4.068679,0
0,3697.7678,4.0577678,0
0,3698.603,4.058603,0
0,3492.488,3.852488,0
0,3488.9119,3.8489119,0
0,3491.7568,3.8517568,0
0,3501.4126,3.8614126,0
0,3497.0864,3.8570864,0
0,3463.2134,3.8232134,0
0,3473.4202,3.8334202,0
0,3473.68,3.83368,0
0,3473.4448,3.8334448,0
0,3473.125,3.833125,0
0,3463.4983,3.8234983,0
0,3394.0762,3.7540762,0
0,3232.4014,3.5924014,0
0,3229.5815,3.5895815,0
0,3197.0334,3.5570334,0
0,3150.4795,3.5104795,0
0,3148.7795,3.5087795,0
0,3176.668,3.536668,0
0,3209.9695,3.5699695,0
0,3208.6995,3.5686995,0
0,3143.0598,3.5030598,0
0,3141.3298,3.5013298,0
0,3139.6746,3.4996746,0
0,3138.5444,3.4985444,0
1.666719418,3133.3645,3.4933645,1.3
1.925423982,2910.3176,3.2703176,1.6
0.836536413,2917.3005,3.2773005,0.7
0.23456323,2915.4758,3.2754758,0.2
0.594683999,2916.2957,3.2762957,0.5
0.117134314,2949.4565,3.3094565,0.1
0,2940.1885,3.3001885,0
0,2966.9404,3.3269404,0
0,2936.2083,3.2962083,0
0,2903.4778,3.2634778,0
0,2903.3628,3.2633628,0
0,2903.2026,3.2632026,0
0,2887.2288,3.2472288,0
0,2741.1968,3.1011968,0
0,2930.6038,3.2906038,0
0,2903.4316,3.2634316,0
0,2871.8047,3.2318047,0
0,2751.3877,3.1113877,0
0,2897.1917,3.2571917,0
0,2744.1958,3.1041958,0
0,2702.7622,3.0627622,0
0,2733.3271,3.0933271,0
0,2742.6409,3.1026409,0
0,2756.471,3.116471,0
0,2924.1492,3.2841492,0
0,2926.3293,3.2863293,0
0,2929.5442,3.2895442,0
0,2960.4614,3.3204614,0
0,2972.3193,3.3323193,0
0,2964.1863,3.3241863,0
0,2959.224,3.319224,0
0,2965.0212,3.3250212,0
0,2781.6494,3.1416494,0
0,2942.3032,3.3023032,0
0,2975.799,3.335799,0
0,2976.049,3.336049,0
0,2967.886,3.327886,0
0,2966.6558,3.3266558,0
0,2964.2908,3.3242908,0
0.224911168,2780.201,3.140201,0.2
0.224648206,2776.516,3.136516,0.2
0,2802.4639,3.1624639,0
0,2823.961,3.183961,0
0,3437.16,3.79716,0
0,3435.1,3.7951,0
0,3433.1802,3.7931802,0
0,3406.6846,3.7666846,0
0,3406.2744,3.7662744,0
0,3212.4177,3.5724177,0
0,3350.1704,3.7101704,0
0,3345.3486,3.7053486,0
0,3414.7292,3.7747292,0
0,3420.2844,3.7802844,0
0,3353.2625,3.7132625,0
0,3329.4407,3.6894407,0
0,3200.289,3.560289,0
0,3200.8188,3.5608188,0
0,3154.1716,3.5141716,0
0,3118.995,3.478995,0
0,2965.0342,3.3250342,0
0,2953.5015,3.3135015,0
0,2919.3857,3.2793857,0
0,2927.2935,3.2872935,0
0,2903.145,3.263145,0
0,3083.9827,3.4439827,0
0,2956.9011,3.3169011,0
0,2854.0647,3.2140647,0
0,2667.74,3.02774,0
0,2497.2957,2.8572957,0
0,2408.166,2.768166,0
0,2252.7776,2.6127776,0
0,2080.3708,2.4403708,0
0,2001.2012,2.3612012,0
0,2130.5806,2.4905806,0
0,2132.8508,2.4928508,0
0.088382326,2135.3657,2.4953657,0.1
0.272368845,2156.7017,2.5167017,0.3
0.273246837,2164.8474,2.5248474,0.3
0.485786814,2313.2612,2.6732612,0.5
0.188892073,2275.6782,2.6356782,0.2
0,2129.541,2.489541,0
0,2072.8267,2.4328267,0
0,2046.814,2.406814,0
0,1918.5347,2.2785347,0
0,1734.8496,2.0948496,0
0,1631.9827,1.9919827,0
0,1615.989,1.975989,0
0,1589.279,1.949279,0
0,1490.1143,1.8501143,0
0,1488.7944,1.8487944,0
0,1488.0095,1.8480095,0
0,1487.2595,1.8472595,0
0,1486.7395,1.8467395,0
0,1486.3096,1.8463096,0
0,1486.0244,1.8460244,0
0,1623.7273,1.9837273,0
0,1961.564,2.321564,0
0,2161.1199,2.5211199,0
0,2427.184,2.787184,0
0,2704.4688,3.0644688,0
0,2709.5889,3.0695889,0
0,2710.5886,3.0705886,0
0,2721.5967,3.0815967,0
0,2724.8613,3.0848613,0
0,2733.1235,3.0931235,0
0,2882.6873,3.2426873,0
0,2906.5662,3.2665662,0
0,2907.3962,3.2673962,0
0,2880.5688,3.2405688,0
0,2890.5725,3.2505725,0
0,2947.067,3.307067,0
0,2948.342,3.308342,0
0,2948.047,3.308047,0
0,2957.9348,3.3179348,0
0,2989.468,3.349468,0
0,3171.3738,3.5313738,0
0,3172.4736,3.5324736,0
0,2984.0676,3.3440676,0
0,2952.482,3.312482,0
0,2951.1216,3.3111216,0
0,3023.9448,3.3839448,0
0,2878.3997,3.2383997,0
0,2880.4949,3.2404949,0
0,2883.5698,3.2435698,0
0,2872.78,3.23278,0
0,2897.6836,3.2576836,0
0,2899.4885,3.2594885,0
0,2878.925,3.238925,0
0,2879.4949,3.2394949,0
0,2879.2498,3.2392498,0
0,2878.7944,3.2387944,0
0,2759.203,3.119203,0
0,2873.6094,3.2336094,0
0,2752.9727,3.1129727,0
0,2677.436,3.037436,0
0,2536.1572,2.8961572,0
0,2525.5833,2.8855833,0
0,2522.2983,2.8822983,0
0,2491.5442,2.8515442,0
0,2519.0286,2.8790286,0
0,2517.3435,2.8773435,0
0,2515.5134,2.8755134,0
0,2515.7485,2.8757485,0
0,2525.478,2.885478,0
0,2351.835,2.711835,0
0,2512.31,2.87231,0
0,2799.1123,3.1591123,0
0,2533.543,2.893543,0
0,2695.2092,3.0552092,0
0,2867.8953,3.2278953,0
0,2872.2253,3.2322253,0
0,2744.2026,3.1042026,0
0,2756.0461,3.1160461,0
0,2764.1885,3.1241885,0
0,2921.0051,3.2810051,0
0,2975.7693,3.3357693,0
0,3063.702,3.423702,0
0,3156.3652,3.5163652,0
0,2989.2192,3.3492192,0
0,2987.7793,3.3477793,0
0,3002.1191,3.3621191,0
0,3159.1272,3.5191272,0
0,3189.7754,3.5497754,0
0,3192.0103,3.5520103,0
0,3191.8804,3.5518804,0
0,3192.8403,3.5528403,0
0,3193.6802,3.5536802,0
0,3227.7996,3.5877996,0
0,3003.059,3.363059,0
0,3063.997,3.423997,0
0,3189.7583,3.5497583,0
0,3198.035,3.558035,0
0,3207.8323,3.5678323,0
0,3206.7478,3.5667478,0
0,3205.2373,3.5652373,0
0.254155145,3190.1548,3.5501548,0.2
1.144982847,3119.8853,3.4798853,0.9
2.158927735,3091.447,3.451447,1.7
2.560935198,2947.1255,3.3071255,2.1
2.149727897,2881.963,3.241963,1.8
1.500402463,3048.7576,3.4087576,1.2
1.127152194,2716.269,3.076269,1
1.272786665,2527.29,2.88729,1.2
0.829657547,2476.3467,2.8363467,0.8
0.608578173,2424.309,2.784309,0.6
0.917124652,2422.4993,2.7824993,0.9
0.916453858,2420.449,2.780449,0.9
0.868616429,2274.2761,2.6342761,0.9
0.763598419,2249.0078,2.6090078,0.8
0.825902801,2143.8333,2.5038333,0.9
1.092142016,2114.2996,2.4742996,1.2
1.370036746,2116.938,2.476938,1.5
1.72063836,2089.7534,2.4497534,1.9
0.904975402,2105.6577,2.4656577,1
0.539851118,2108.1328,2.4681328,0.6
0.269136532,2126.7148,2.4867148,0.3
0.178787789,2134.2322,2.4942322,0.2
0,2291.7747,2.6517747,0
0,2494.2642,2.8542642,0
0,2688.2864,3.0482864,0
0,2868.6697,3.2286697,0
0,2877.1887,3.2371887,0
0,2877.9836,3.2379836,0
0,2878.3486,3.2383486,0
0,2882.0234,3.2420234,0
0,2700.3198,3.0603198,0
0.787647347,2724.4656,3.0844656,0.7
0.825793518,2874.9165,3.2349165,0.7
0.928247402,2815.9934,3.1759934,0.8
1.099041488,2638.9265,2.9989265,1
1.193746846,2597.6501,2.9576501,1.1
1.042737946,2484.0884,2.8440884,1
0.829969404,2477.4204,2.8374204,0.8
0.420516268,2543.2766,2.9032766,0.4
0.404371362,2431.265,2.791265,0.4
0.298053351,2395.0586,2.7550586,0.3
0.302376907,2435.195,2.795195,0.3
0,2416.18,2.77618,0
0,2279.2065,2.6392065,0
0,2257.093,2.617093,0
0,2422.69,2.78269,0
0,2444.7002,2.8047002,0
0,2158.1062,2.5181062,0
0.187282199,2253.1396,2.6131396,0.2
0,2078.6157,2.4386157,0
0.086244709,2074.8757,2.4348757,0.1
0.261374502,2054.7136,2.4147136,0.3
0.329430459,1911.7781,2.2717781,0.4
0.163840326,1925.061,2.285061,0.2
0.154184921,1789.9932,2.1499932,0.2
0.074185577,1733.7261,2.0937261,0.1
0,1595.0955,1.9550955,0
0,1594.3206,1.9543206,0
0,1552.5415,1.9125415,0
0,1454.6143,1.8146143,0
0,1444.0315,1.8040315,0
0,1426.2742,1.7862742,0
0,1394.0203,1.7540203,0
0,1393.0903,1.7530903,0
0,1392.2703,1.7522703,0
0,1322.1523,1.6821523,0
0,1270.0186,1.6300186,0
0,1279.3718,1.6393718,0
0,1367.7261,1.7277261,0
0.062089966,1391.7217,1.7517217,0.1
0,1392.8716,1.7528716,0
0.066700439,1522.0613,1.8820613,0.1
0.135111716,1523.2964,1.8832964,0.2
0.064032652,1446.6387,1.8066387,0.1
0.068411315,1570.4353,1.9304353,0.1
0,1440.6511,1.8006511,0
0,1421.9473,1.7819473,0
0.058674111,1295.1724,1.6551724,0.1
0,1283.2217,1.6432217,0
0,1370.281,1.730281,0
0.061923431,1387.0142,1.7470142,0.1
0.062236955,1395.8767,1.7558767,0.1
0.127193124,1412.6191,1.7726191,0.2
0.132733752,1490.0569,1.8500569,0.2
0.065556422,1489.717,1.849717,0.1
0,1489.917,1.849917,0
0,1520.5664,1.8805664,0
0,1521.0464,1.8810464,0
0,1538.635,1.898635,0
0.062691738,1408.7324,1.7687324,0.1
0,1535.2065,1.8952065,0
0,1563.4065,1.9234065,0
0,1565.4114,1.9254114,0
0,1586.9309,1.9469309,0
0,1685.7727,2.0457727,0
0,1600.4165,1.9604165,0
0,1596.7422,1.9567422,0
0,1651.5869,2.0115869,0
0,1659.971,2.019971,0
0,1637.8623,1.9978623,0
0,2369.7522,2.7297522,0
0,2912.351,3.272351,0
0,2915.211,3.275211,0
0,2918.3962,3.2783962,0
0,2974.642,3.334642,0
0,3021.0417,3.3810417,0
0,3148.1133,3.5081133,0
0,3120.1187,3.4801187,0
0,3120.2937,3.4802937,0
0,3114.907,3.474907,0
0,2960.6672,3.3206672,0
0,2990.8606,3.3508606,0
0,2990.6106,3.3506106,0
0,2938.2195,3.2982195,0
0,2938.9543,3.2989543,0
0,2993.1653,3.3531653,0
0,3030.572,3.390572,0
0,3163.9253,3.5239253,0
0,3165.8003,3.5258003,0
0,3166.4453,3.5264453,0
0,3166.61,3.52661,0
0,3166.9302,3.5269302,0
0,3167.0752,3.5270752,0
0,3176.6626,3.5366626,0
0,3200.6594,3.5606594,0
0,3200.3396,3.5603396,0
0,3312.5806,3.6725806,0
0,3344.71,3.70471,0
0,3345.015,3.705015,0
0,3369.0068,3.7290068,0
0,3368.7766,3.7287766,0
0,3367.9216,3.7279216,0
0,3343.375,3.703375,0
0,3342.265,3.702265,0
0,3173.4028,3.5334028,0
0,3170.668,3.530668,0
0,3169.113,3.529113,0
0,3093.6345,3.4536345,0
0,2993.5957,3.3535957,0
0,3096.4795,3.4564795,0
0,2942.5347,3.3025347,0
0,2942.2595,3.3022595,0
0,2933.2163,3.2932163,0
0,2933.9612,3.2939612,0
0,2934.416,3.294416,0
0,2934.916,3.294916,0
0,2879.6267,3.2396267,0
0,2878.4617,3.2384617,0
0,2848.8748,3.2088748,0
0,2728.1382,3.0881382,0
0,2722.0261,3.0820261,0
0,2722.1262,3.0821262,0
0,2721.696,3.081696,0
0,2670.1519,3.0301519,0
0,2669.1667,3.0291667,0
0,2529.114,2.889114,0
0,2528.059,2.888059,0
0,2517.2058,2.8772058,0
0,2460.7637,2.8207637,0
0,2457.9236,2.8179236,0
0,2456.3137,2.8163137,0
0,2266.2134,2.6262134,0
0,2260.8506,2.6208506,0
0,2261.1006,2.6211006,0
0,2262.0806,2.6220806,0
0,2255.0007,2.6150007,0
0,2131.2747,2.4912747,0
0,2106.6172,2.4666172,0
0,2090.84,2.45084,0
0,2091.25,2.45125,0
0,2090.555,2.450555,0
0,2097.4946,2.4574946,0
0,2096.9746,2.4569746,0
0,2103.1487,2.4631487,0
0,2408.5989,2.7685989,0
0,2453.8586,2.8138586,0
0,2641.1238,3.0011238,0
0,2850.901,3.210901,0
0,2872.1406,3.2321406,0
0,2869.8657,3.2298657,0
0,2859.6174,3.2196174,0
0,2853.6702,3.2136702,0
0,2699.478,3.059478,0
0,2535.627,2.895627,0
0,2655.7473,3.0157473,0
0,2644.794,3.004794,0
0,2675.387,3.035387,0
0,2699.3486,3.0593486,0
0,2657.0024,3.0170024,0
0,2659.1472,3.0191472,0
0,2659.5874,3.0195874,0
0,2660.7422,3.0207422,0
