timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Cloud Cover High [high cld lay],Basel Cloud Cover Medium [mid cld lay],Basel Cloud Cover Low [low cld lay],Specific attenuation,Attenuation
20170710T2200,17.710245,0.3,70,59,17,0.092864647,0.359326598
20170710T2300,17.300245,0.4,56,42,36,0.093105072,0.479543173
20170711T0000,17.010244,0.2,49,14,20,0.092526842,0.233444233
20170711T0100,16.750246,0.2,54,9,31,0.092526842,0.237159698
20170711T0200,16.610245,0,30,9,39,0,0
20170711T0300,16.660246,0,1,6,32,0,0
20170711T0400,16.550245,0,0,8,26,0,0
20170711T0500,17.070246,0,94,3,28,0,0
20170711T0600,17.910246,0,98,6,27,0,0
20170711T0700,18.720245,0,95,36,22,0,0
20170711T0800,19.500246,0,90,56,30,0,0
20170711T0900,20.650246,0,76,49,32,0,0
20170711T1000,21.980246,0,58,85,18,0,0
20170711T1100,23.140245,0,84,83,9,0,0
20170711T1200,23.130245,0.1,98,91,32,0.091952203,0.110760367
20170711T1300,21.230246,0.8,93,88,4,0.093686916,0.966724659
20170711T1400,21.150246,0.2,24,60,9,0.092526842,0.237999739
20170711T1500,21.990246,0,1,15,8,0,0
20170711T1600,22.350245,0,0,21,11,0,0
20170711T1700,22.320246,0,0,37,11,0,0
20170711T1800,21.680244,0.7,9,26,15,0.093574544,0.859896468
20170711T1900,20.430244,0,59,28,13,0,0
20170711T2000,20.060246,0,73,17,12,0,0
20170711T2100,19.100245,0,70,23,9,0,0
20170711T2200,18.520245,0,0,78,19,0,0
20170711T2300,18.010244,0,73,88,35,0,0
20170712T0000,17.670246,0,37,90,63,0,0
20170712T0100,17.750246,0,12,100,79,0,0
20170712T0200,18.120245,0,48,99,82,0,0
20170712T0300,18.370245,0,79,100,98,0,0
20170712T0400,18.570246,0,8,100,98,0,0
20170712T0500,19.100245,0,0,100,95,0,0
20170712T0600,19.690245,0,0,96,80,0,0
20170712T0700,20.610245,0,0,81,42,0,0
20170712T0800,21.430244,0,15,62,14,0,0
20170712T0900,22.340246,0,17,59,20,0,0
20170712T1000,23.870245,0,20,77,30,0,0
20170712T1100,24.880245,0,0,66,32,0,0
20170712T1200,25.450245,0.1,0,56,40,0.091952203,0.131598344
20170712T1300,25.950245,0,0,42,25,0,0
20170712T1400,25.120245,0,1,46,21,0,0
20170712T1500,25.500246,0.2,0,36,21,0.092526842,0.257820278
20170712T1600,25.190245,0.1,0,40,18,0.091952203,0.134274498
20170712T1700,24.500246,0,0,38,12,0,0
20170712T1800,23.200245,0,0,44,21,0,0
20170712T1900,21.490246,0,0,49,48,0,0
20170712T2000,20.370245,0,0,64,66,0,0
20170712T2100,19.730246,0,0,74,76,0,0
20170712T2200,19.610245,0.1,0,87,100,0.091952203,0.121387709
20170712T2300,19.200245,0.2,0,97,87,0.092526842,0.244263835
20170713T0000,18.500246,0.2,0,71,64,0.092526842,0.243059281
20170713T0100,17.500246,0,0,60,54,0,0
20170713T0200,16.750246,0,0,52,46,0,0
20170713T0300,16.520247,0,0,43,31,0,0
20170713T0400,15.540245,0,2,31,22,0,0
20170713T0500,16.520247,0,12,27,18,0,0
20170713T0600,17.300245,0,15,15,16,0,0
20170713T0700,18.440245,0,3,10,34,0,0
20170713T0800,19.990246,0,0,9,45,0,0
20170713T0900,21.520245,0,0,8,22,0,0
20170713T1000,22.310246,0,0,5,28,0,0
20170713T1100,23.360245,0,0,8,24,0,0
20170713T1200,24.200245,0,0,18,18,0,0
20170713T1300,24.960245,0,0,34,14,0,0
20170713T1400,25.410246,0,0,33,10,0,0
20170713T1500,25.390245,0,0,56,6,0,0
20170713T1600,25.310246,0,0,61,2,0,0
20170713T1700,24.870245,0,0,69,10,0,0
20170713T1800,23.890245,0,2,70,2,0,0
20170713T1900,21.550245,0,11,49,3,0,0
20170713T2000,20.320246,0,15,50,1,0,0
20170713T2100,18.740246,0,15,43,1,0,0
20170713T2200,19.130245,0,24,100,0,0,0
20170713T2300,19.070246,0,55,99,3,0,0
20170714T0000,19.200245,0,77,86,2,0,0
20170714T0100,18.690245,0,73,60,3,0,0
20170714T0200,18.080246,0,3,61,14,0,0
20170714T0300,17.410246,0,0,50,25,0,0
20170714T0400,16.880245,0,0,47,42,0,0
20170714T0500,17.330246,0.1,0,46,45,0.091952203,0.109879103
20170714T0600,17.870245,0.1,0,52,33,0.091952203,0.109510524
20170714T0700,18.710245,0.2,0,54,17,0.092526842,0.222287193
20170714T0800,19.630245,0.1,0,50,34,0.091952203,0.109546539
20170714T0900,20.810246,0,2,42,65,0,0
20170714T1000,22.080246,0.1,32,56,3,0.091952203,0.114844659
20170714T1100,23.690245,0.2,0,46,13,0.092526842,0.234916819
20170714T1200,23.990246,0.1,0,46,8,0.091952203,0.116021906
20170714T1300,24.490246,0,2,42,10,0,0
20170714T1400,24.680244,0.1,0,41,14,0.091952203,0.117419281
20170714T1500,24.920246,0.2,8,35,7,0.092526842,0.229535635
20170714T1600,23.860245,0.3,24,44,10,0.092864647,0.360775631
20170714T1700,24.250246,0,11,32,11,0,0
20170714T1800,23.350245,0,8,35,25,0,0
20170714T1900,22.180244,0,0,16,18,0,0
20170714T2000,20.400246,0,0,13,27,0,0
20170714T2100,18.830246,0,39,29,29,0,0
20170714T2200,17.930244,0,84,21,22,0,0
20170714T2300,17.240246,0,55,15,3,0,0
20170715T0000,16.580246,0,0,10,3,0,0
20170715T0100,16.040245,0,0,11,10,0,0
20170715T0200,15.020246,0,0,26,27,0,0
20170715T0300,14.480246,0,0,29,35,0,0
20170715T0400,14.020246,0,0,27,49,0,0
20170715T0500,15.360246,0,10,27,42,0,0
20170715T0600,16.690245,0,0,27,39,0,0
20170715T0700,17.760244,0,0,63,27,0,0
20170715T0800,18.770245,0,0,61,19,0,0
20170715T0900,19.750246,0,28,47,20,0,0
20170715T1000,20.580246,0,36,79,94,0,0
20170715T1100,21.650246,0,17,85,96,0,0
20170715T1200,22.250246,0,66,88,87,0,0
20170715T1300,22.750246,0,89,86,97,0,0
20170715T1400,23.250246,0,86,78,91,0,0
20170715T1500,23.400246,0,40,80,66,0,0
20170715T1600,23.050245,0,48,75,60,0,0
20170715T1700,22.300245,0,72,47,52,0,0
20170715T1800,21.260244,0,97,32,12,0,0
20170715T1900,19.780245,0,97,33,10,0,0
20170715T2000,16.760244,0,1,32,18,0,0
20170715T2100,14.600245,0,13,17,8,0,0
20170715T2200,15.200245,0,35,13,1,0,0
20170715T2300,13.710245,0,74,41,5,0,0
20170716T0000,13.340245,0,71,87,4,0,0
20170716T0100,13.730246,0,6,42,8,0,0
20170716T0200,13.930245,0,9,74,7,0,0
20170716T0300,14.080245,0,0,85,9,0,0
20170716T0400,13.790245,0,0,85,2,0,0
20170716T0500,14.640245,0,0,55,2,0,0
20170716T0600,16.070246,0,6,86,1,0,0
20170716T0700,17.210245,0,4,95,3,0,0
20170716T0800,18.980246,0,0,94,12,0,0
20170716T0900,20.340246,0,0,97,11,0,0
20170716T1000,21.520245,0,0,96,25,0,0
20170716T1100,23.160246,0,0,84,24,0,0
20170716T1200,24.350245,0,0,50,8,0,0
20170716T1300,25.230246,0,0,11,0,0,0
20170716T1400,25.930244,0,0,25,1,0,0
20170716T1500,26.420246,0,0,28,1,0,0
20170716T1600,26.640245,0,0,27,10,0,0
20170716T1700,26.460245,0,0,29,20,0,0
20170716T1800,25.880245,0,0,18,8,0,0
20170716T1900,22.960245,0,0,9,4,0,0
20170716T2000,21.340246,0,0,4,3,0,0
20170716T2100,20.530245,0,0,3,0,0,0
20170716T2200,19.380245,0,0,8,6,0,0
20170716T2300,18.830246,0,0,5,1,0,0
20170717T0000,17.920246,0,0,1,1,0,0
20170717T0100,17.090246,0,0,0,0,0,0
20170717T0200,16.360247,0,0,0,0,0,0
20170717T0300,15.830245,0,0,0,0,0,0
20170717T0400,15.190246,0,0,0,1,0,0
20170717T0500,16.490246,0,0,0,0,0,0
20170717T0600,19.330246,0,0,0,1,0,0
20170717T0700,21.440245,0,0,0,0,0,0
20170717T0800,23.450245,0,0,0,0,0,0
20170717T0900,25.370245,0,0,0,0,0,0
20170717T1000,27.000246,0,0,1,0,0,0
20170717T1100,28.240246,0,0,1,1,0,0
20170717T1200,29.280245,0,7,6,2,0,0
20170717T1300,29.940245,0,14,4,0,0,0
20170717T1400,30.340246,0,30,8,0,0,0
20170717T1500,30.390245,0,32,12,0,0,0
20170717T1600,30.510244,0,36,22,0,0,0
20170717T1700,30.350245,0,20,29,1,0,0
20170717T1800,29.350245,0,4,39,1,0,0
20170717T1900,26.830246,0,0,28,1,0,0
20170717T2000,24.220245,0,0,20,1,0,0
20170717T2100,22.250246,0,0,20,0,0,0
20170717T2200,20.250246,0,5,24,17,0,0
20170717T2300,19.210245,0,1,23,5,0,0
20170718T0000,18.490246,0,1,21,1,0,0
20170718T0100,17.090246,0,1,26,0,0,0
20170718T0200,16.510246,0,14,28,1,0,0
20170718T0300,16.120245,0,13,22,0,0,0
20170718T0400,15.780245,0,8,36,0,0,0
20170718T0500,18.140245,0,13,36,3,0,0
20170718T0600,20.480246,0,23,35,6,0,0
20170718T0700,22.900246,0,53,34,3,0,0
20170718T0800,25.070246,0,48,36,4,0,0
20170718T0900,27.070246,0,48,27,3,0,0
20170718T1000,28.710245,0,80,12,0,0,0
20170718T1100,30.040245,0,60,3,0,0,0
20170718T1200,30.850245,0,90,8,0,0,0
20170718T1300,31.240246,0,100,23,0,0,0
20170718T1400,31.430244,0,98,16,0,0,0
20170718T1500,31.900246,0,90,0,0,0,0
20170718T1600,32.180244,0.2,82,0,0,0.092526842,0.275806372
20170718T1700,31.820246,0,31,0,0,0,0
20170718T1800,30.250246,0,22,0,1,0,0
20170718T1900,27.570246,0,31,2,0,0,0
20170718T2000,25.390245,0,61,11,0,0,0
20170718T2100,24.850245,0,42,5,0,0,0
20170718T2200,24.000246,0,83,6,0,0,0
20170718T2300,22.070246,0,83,6,0,0,0
20170719T0000,21.210245,0,66,3,0,0,0
20170719T0100,19.730246,0,50,3,0,0,0
20170719T0200,18.910246,0,59,21,0,0,0
20170719T0300,18.480246,0,53,12,0,0,0
20170719T0400,18.730246,0,48,11,0,0,0
20170719T0500,19.810246,0,13,1,0,0,0
20170719T0600,22.880245,0,20,0,0,0,0
20170719T0700,25.230246,0,50,0,0,0,0
20170719T0800,27.640245,0,80,0,0,0,0
20170719T0900,29.480246,0,94,0,0,0,0
20170719T1000,31.340246,0,95,0,0,0,0
20170719T1100,32.060246,0,98,1,0,0,0
20170719T1200,32.95025,0,84,5,0,0,0
20170719T1300,33.820248,0,18,10,0,0,0
20170719T1400,32.940247,0.1,49,11,0,0.091952203,0.14487159
20170719T1500,32.690247,0,30,8,0,0,0
20170719T1600,32.460247,0,39,31,0,0,0
20170719T1700,30.590246,0,93,51,0,0,0
20170719T1800,28.810246,0,94,70,0,0,0
20170719T1900,27.360245,0,84,92,0,0,0
20170719T2000,25.700245,0,68,67,0,0,0
20170719T2100,24.330246,0,89,80,0,0,0
20170719T2200,23.490246,0,89,96,0,0,0
20170719T2300,23.520245,0,42,89,0,0,0
20170720T0000,22.650246,0,87,65,0,0,0
20170720T0100,22.180244,0,100,59,0,0,0
20170720T0200,21.190245,0,100,88,0,0,0
20170720T0300,21.490246,0,100,97,0,0,0
20170720T0400,21.200245,0,100,56,0,0,0
20170720T0500,21.420246,0,100,64,0,0,0
20170720T0600,20.950245,0.3,100,76,0,0.092864647,0.378516984
20170720T0700,20.310246,0.5,100,100,4,0.093291988,0.633953349
20170720T0800,20.260244,1,100,100,2,0.093875,1.277085571
20170720T0900,20.690245,0.6,87,98,2,0.093444989,0.761730639
20170720T1000,21.670246,0,43,27,23,0,0
20170720T1100,24.150246,0,7,75,74,0,0
20170720T1200,26.190245,0,0,65,60,0,0
20170720T1300,27.210245,0,0,14,27,0,0
20170720T1400,27.410246,0,3,16,14,0,0
20170720T1500,27.070246,0,2,22,39,0,0
20170720T1600,26.650246,0,29,33,3,0,0
20170720T1700,26.610245,0,31,50,12,0,0
20170720T1800,25.810246,0,33,19,0,0,0
20170720T1900,24.210245,0,62,20,0,0,0
20170720T2000,22.740246,0.1,42,38,6,0.091952203,0.127045378
20170720T2100,21.450245,0,22,45,4,0,0
20170720T2200,21.150246,0,46,43,0,0,0
20170720T2300,20.040245,0,47,38,9,0,0
20170721T0000,19.370245,0,62,49,11,0,0
20170721T0100,18.730246,0,74,51,9,0,0
20170721T0200,18.230246,0,61,40,0,0,0
20170721T0300,18.070246,0,37,41,3,0,0
20170721T0400,17.500246,0,4,48,21,0,0
20170721T0500,18.830246,0,0,46,23,0,0
20170721T0600,20.290245,0,0,50,4,0,0
20170721T0700,21.830246,0,0,28,3,0,0
20170721T0800,23.440245,0,0,6,5,0,0
20170721T0900,25.120245,0,0,4,10,0,0
20170721T1000,26.190245,0,22,14,3,0,0
20170721T1100,27.420246,0,63,19,7,0,0
20170721T1200,28.430244,0,66,18,18,0,0
20170721T1300,28.980246,0,91,23,11,0,0
20170721T1400,29.550245,0,97,17,2,0,0
20170721T1500,28.990246,0,100,6,2,0,0
20170721T1600,28.160246,0,100,5,8,0,0
20170721T1700,26.100245,0,100,4,9,0,0
20170721T1800,22.730246,0.3,100,53,20,0.092864647,0.404430484
20170721T1900,21.240246,2.4,99,87,19,0.094616574,3.307481912
20170721T2000,21.350245,1.4,99,85,5,0.094159322,1.85551838
20170721T2100,19.990246,0.5,100,72,2,0.093291988,0.673338439
20170721T2200,18.690245,0,99,72,25,0,0
20170721T2300,18.560246,0,96,85,24,0,0
20170722T0000,18.400246,0,97,82,35,0,0
20170722T0100,18.200245,0,100,88,13,0,0
20170722T0200,17.640245,0,64,75,15,0,0
20170722T0300,16.960245,0,20,34,10,0,0
20170722T0400,16.750246,0,6,13,12,0,0
20170722T0500,17.420246,0,0,14,8,0,0
20170722T0600,18.970245,0,0,9,15,0,0
20170722T0700,20.270245,0,25,6,12,0,0
20170722T0800,21.610245,0,44,4,15,0,0
20170722T0900,22.930244,0.7,28,6,24,0.093574544,0.917887002
20170722T1000,23.850245,0.2,38,24,38,0.092526842,0.257878034
20170722T1100,25.150246,0,55,15,33,0,0
20170722T1200,26.120245,0,45,39,19,0,0
20170722T1300,26.640245,0,43,13,8,0,0
20170722T1400,27.190245,0,62,17,10,0,0
20170722T1500,26.820246,0,59,14,6,0,0
20170722T1600,26.060246,0,87,15,7,0,0
20170722T1700,24.520245,0,100,37,2,0,0
20170722T1800,23.840246,0,100,11,0,0,0
20170722T1900,22.800245,0,99,21,0,0,0
20170722T2000,20.950245,0,100,80,0,0,0
20170722T2100,19.530245,0,100,81,0,0,0
20170722T2200,20.110245,0.7,99,13,3,0.093574544,0.913188278
20170722T2300,19.420246,0.6,97,61,4,0.093444989,0.778363777
20170723T0000,18.940245,0,98,75,31,0,0
20170723T0100,18.630245,0,91,74,74,0,0
20170723T0200,18.580246,0,24,33,46,0,0
20170723T0300,18.540245,0.1,0,48,54,0.091952203,0.123354156
20170723T0400,18.320246,0.1,30,66,66,0.091952203,0.117816924
20170723T0500,18.120245,0,80,50,54,0,0
20170723T0600,18.040245,0,94,40,42,0,0
20170723T0700,18.160246,0,94,37,35,0,0
20170723T0800,18.390245,0,87,64,60,0,0
20170723T0900,19.100245,0,76,75,65,0,0
20170723T1000,19.960245,0,72,92,68,0,0
20170723T1100,20.720245,0,93,81,61,0,0
20170723T1200,21.540245,0,74,75,58,0,0
20170723T1300,21.900246,0,0,27,62,0,0
20170723T1400,22.280245,0,0,77,67,0,0
20170723T1500,22.500246,0,8,92,50,0,0
20170723T1600,22.340246,0,49,80,36,0,0
20170723T1700,22.130245,0,84,67,48,0,0
20170723T1800,21.510244,0,82,61,47,0,0
20170723T1900,19.740246,0,74,46,36,0,0
20170723T2000,18.760244,0.1,51,33,38,0.091952203,0.12415275
20170723T2100,17.470245,0,67,31,18,0,0
20170723T2200,17.460245,0,67,69,7,0,0
20170723T2300,16.960245,0,59,83,28,0,0
20170724T0000,16.940245,0,64,77,40,0,0
20170724T0100,15.800245,0,77,72,8,0,0
20170724T0200,15.540245,0,90,87,14,0,0
20170724T0300,15.900246,0,100,95,8,0,0
20170724T0400,16.560246,0.3,100,92,14,0.092864647,0.350460697
20170724T0500,16.730246,0.4,99,89,52,0.093105072,0.468869557
20170724T0600,16.410246,0.8,97,85,62,0.093686916,0.903780746
20170724T0700,16.360247,0.8,88,93,93,0.093686916,0.892058198
20170724T0800,16.630245,0.6,50,84,81,0.093444989,0.666057698
20170724T0900,16.230246,0.6,46,58,69,0.093444989,0.659006788
20170724T1000,18.480246,0.1,12,74,18,0.091952203,0.106535429
20170724T1100,19.470245,0,0,66,14,0,0
20170724T1200,20.380245,0,10,35,34,0,0
20170724T1300,20.230246,0,26,46,39,0,0
20170724T1400,19.790245,0.1,28,64,18,0.091952203,0.095028275
20170724T1500,19.540245,0,42,81,27,0,0
20170724T1600,19.640245,0,37,91,7,0,0
20170724T1700,18.600245,0.6,22,96,79,0.093444989,0.627130264
20170724T1800,17.690245,0.4,40,64,14,0.093105072,0.389576986
20170724T1900,16.680244,0,39,51,49,0,0
20170724T2000,15.830245,0.2,11,46,58,0.092526842,0.186287695
20170724T2100,15.660245,0.2,0,22,94,0.092526842,0.186224114
20170724T2200,15.170245,0.2,23,47,29,0.092526842,0.189866324
20170724T2300,15.210245,0.1,6,23,55,0.091952203,0.092610815
20170725T0000,15.220245,0.1,0,41,45,0.091952203,0.088239929
20170725T0100,15.210245,0.1,0,46,30,0.091952203,0.088192047
20170725T0200,14.640245,0.3,1,29,37,0.092864647,0.26977948
20170725T0300,14.400246,0.3,12,23,45,0.092864647,0.268302829
20170725T0400,14.610246,0.2,3,36,60,0.092526842,0.175733801
20170725T0500,14.660245,0,1,43,74,0,0
20170725T0600,14.940246,0,4,49,82,0,0
20170725T0700,15.590245,0,16,46,65,0,0
20170725T0800,15.970245,0,12,38,50,0,0
20170725T0900,16.490246,0,67,35,51,0,0
20170725T1000,17.060246,0,97,52,33,0,0
20170725T1100,17.350245,0,97,49,41,0,0
20170725T1200,18.000246,0.1,96,73,64,0.091952203,0.087356914
20170725T1300,18.450245,0.1,67,85,65,0.091952203,0.091181482
20170725T1400,18.970245,0.1,48,68,36,0.091952203,0.08852879
20170725T1500,18.180244,0.6,70,72,56,0.093444989,0.569585099
20170725T1600,18.590246,0.1,95,94,80,0.091952203,0.094722341
20170725T1700,18.640245,0,99,54,37,0,0
20170725T1800,17.120245,0.5,100,80,16,0.093291988,0.487162741
20170725T1900,15.880245,0.5,100,92,39,0.093291988,0.477126734
20170725T2000,15.410245,0.3,100,72,44,0.092864647,0.28134602
20170725T2100,15.180245,0,99,61,43,0,0
20170725T2200,15.290245,0,99,93,33,0,0
20170725T2300,14.760245,0,100,100,81,0,0
20170726T0000,14.910245,0,99,100,72,0,0
20170726T0100,14.970245,0,73,98,92,0,0
20170726T0200,15.100245,0,64,94,65,0,0
20170726T0300,15.140245,0.3,72,88,59,0.092864647,0.270618599
20170726T0400,15.040245,0.6,85,99,23,0.093444989,0.538550497
20170726T0500,15.0602455,0.6,63,97,23,0.093444989,0.568483864
20170726T0600,15.220245,0.3,12,95,32,0.092864647,0.286601194
20170726T0700,15.720245,0,20,86,59,0,0
20170726T0800,16.170246,0,27,65,53,0,0
20170726T0900,17.180244,0,53,45,79,0,0
20170726T1000,18.230246,0,0,47,82,0,0
20170726T1100,18.780245,0,0,34,100,0,0
20170726T1200,19.850245,0,0,30,100,0,0
20170726T1300,20.700245,0,0,43,96,0,0
20170726T1400,21.280245,0,0,90,76,0,0
20170726T1500,21.970245,0,0,89,59,0,0
20170726T1600,22.600245,0,13,84,11,0,0
20170726T1700,22.650246,0,72,59,12,0,0
20170726T1800,21.180244,0,99,56,23,0,0
20170726T1900,18.700245,0,89,18,3,0,0
20170726T2000,17.270245,0,80,20,4,0,0
20170726T2100,16.530245,0,48,31,16,0,0
20170726T2200,15.640245,0,60,34,23,0,0
20170726T2300,15.650246,0,83,77,31,0,0
20170727T0000,16.290245,0,97,85,44,0,0
20170727T0100,17.060246,0,97,96,5,0,0
20170727T0200,16.730246,0.3,97,97,21,0.092864647,0.383398426
20170727T0300,16.530245,0.3,99,98,53,0.092864647,0.383471028
20170727T0400,16.420246,0.5,99,100,63,0.093291988,0.644081083
20170727T0500,16.240246,0.5,100,99,91,0.093291988,0.668698562
20170727T0600,16.620245,0.5,98,100,98,0.093291988,0.648635539
20170727T0700,17.150246,0.7,97,96,100,0.093574544,0.963046746
20170727T0800,17.950245,0.3,97,86,93,0.092864647,0.408089583
20170727T0900,19.500246,0.2,99,72,70,0.092526842,0.270427191
20170727T1000,20.320246,0,98,80,38,0,0
20170727T1100,21.690245,0,94,45,48,0,0
20170727T1200,22.990246,0,94,82,71,0,0
20170727T1300,23.200245,0,93,89,41,0,0
20170727T1400,23.370245,0,33,88,40,0,0
20170727T1500,23.100245,0,38,76,41,0,0
20170727T1600,22.550245,0,51,74,58,0,0
20170727T1700,21.830246,0,99,74,22,0,0
20170727T1800,20.800245,0.2,100,100,57,0.092526842,0.270948885
20170727T1900,20.310246,0.2,99,100,36,0.092526842,0.25740443
20170727T2000,20.040245,0,98,96,19,0,0
20170727T2100,19.460245,0,59,67,19,0,0
20170727T2200,19.100245,0,56,59,25,0,0
20170727T2300,19.070246,0,13,65,50,0,0
20170728T0000,18.980246,0.2,5,70,91,0.092526842,0.249441581
20170728T0100,18.260244,0.2,8,38,81,0.092526842,0.254425253
20170728T0200,17.900246,0.4,2,58,80,0.093105072,0.513896449
20170728T0300,17.410246,0.2,15,42,73,0.092526842,0.254047323
20170728T0400,17.090246,0.2,23,90,89,0.092526842,0.256764977
20170728T0500,17.050245,0.2,49,89,81,0.092526842,0.272429394
20170728T0600,17.470245,0,53,95,100,0,0
20170728T0700,17.940245,0.4,1,73,99,0.093105072,0.453062575
20170728T0800,18.900246,0.2,2,54,97,0.092526842,0.27243705
20170728T0900,19.700245,0,1,48,81,0,0
20170728T1000,20.790245,0,2,89,62,0,0
20170728T1100,21.500246,0,0,77,34,0,0
20170728T1200,22.260244,0,0,29,68,0,0
20170728T1300,22.530245,0,0,41,83,0,0
20170728T1400,23.070246,0,0,69,78,0,0
20170728T1500,23.560246,0,5,48,59,0,0
20170728T1600,23.800245,0,0,26,58,0,0
20170728T1700,23.470245,0,38,17,46,0,0
20170728T1800,22.590246,0,64,12,28,0,0
20170728T1900,20.960245,0,21,19,18,0,0
20170728T2000,19.190245,0,0,13,9,0,0
20170728T2100,17.550245,0,0,3,3,0,0
20170728T2200,17.230246,0,0,10,5,0,0
20170728T2300,16.450245,0,0,11,3,0,0
20170729T0000,15.620245,0,0,1,1,0,0
20170729T0100,14.760245,0,0,0,2,0,0
20170729T0200,14.380245,0,0,1,2,0,0
20170729T0300,13.8102455,0,7,1,1,0,0
20170729T0400,13.460245,0,17,0,0,0,0
20170729T0500,14.730246,0,50,0,0,0,0
20170729T0600,16.900246,0,61,0,0,0,0
20170729T0700,19.070246,0,39,0,0,0,0
20170729T0800,21.010244,0,46,0,0,0,0
20170729T0900,22.900246,0,76,0,0,0,0
20170729T1000,24.580246,0,93,5,0,0,0
20170729T1100,25.640245,0,86,0,0,0,0
20170729T1200,26.560246,0,86,1,0,0,0
20170729T1300,27.560246,0,88,2,0,0,0
20170729T1400,28.510244,0,56,2,0,0,0
20170729T1500,29.130245,0,52,7,0,0,0
20170729T1600,29.760244,0,46,3,0,0,0
20170729T1700,29.860245,0,38,3,0,0,0
20170729T1800,28.860245,0,4,4,0,0,0
20170729T1900,25.890245,0,5,2,0,0,0
20170729T2000,23.650246,0,0,0,0,0,0
20170729T2100,22.000246,0,0,0,0,0,0
20170729T2200,21.370245,0,7,23,0,0,0
20170729T2300,20.480246,0,11,24,0,0,0
20170730T0000,19.680244,0,3,15,0,0,0
20170730T0100,19.300245,0,8,9,0,0,0
20170730T0200,19.040245,0,7,14,0,0,0
20170730T0300,18.800245,0,3,6,0,0,0
20170730T0400,18.920246,0,1,6,0,0,0
20170730T0500,19.740246,0,1,18,0,0,0
20170730T0600,22.060246,0,9,12,2,0,0
20170730T0700,24.220245,0,10,5,0,0,0
20170730T0800,25.970245,0,6,4,0,0,0
20170730T0900,26.770245,0,23,3,1,0,0
20170730T1000,27.710245,0.1,75,62,0,0.091952203,0.136926591
20170730T1100,27.900246,0,99,22,2,0,0
20170730T1200,27.880245,0,98,37,1,0,0
20170730T1300,27.990246,0.3,91,28,1,0.092864647,0.415221421
20170730T1400,28.180244,0.2,92,6,4,0.092526842,0.276924382
20170730T1500,28.290245,0,76,13,12,0,0
20170730T1600,27.790245,0.3,87,25,14,0.092864647,0.417464542
20170730T1700,26.920246,0,16,20,4,0,0
20170730T1800,24.670246,0.7,31,9,3,0.093574544,0.975384557
20170730T1900,22.530245,0.4,31,34,11,0.093105072,0.564190321
20170730T2000,21.010244,1,94,50,31,0.093875,1.425896245
20170730T2100,20.380245,0.7,94,41,21,0.093574544,0.978217656
20170730T2200,20.540245,0.7,99,47,2,0.093574544,0.975148137
20170730T2300,19.940245,0.9,100,55,4,0.093786146,1.260208006
20170731T0000,19.580246,1.1,93,31,0,0.093955451,1.543116529
20170731T0100,18.820246,0.6,87,8,0,0.093444989,0.835770016
20170731T0200,18.620245,0.2,73,4,0,0.092526842,0.273618453
20170731T0300,18.300245,0,50,7,0,0,0
20170731T0400,17.830246,0,10,13,1,0,0
20170731T0500,18.250246,0,13,20,1,0,0
20170731T0600,19.310246,0,9,17,2,0,0
20170731T0700,20.670246,0,19,33,4,0,0
20170731T0800,21.790245,0,7,25,1,0,0
20170731T0900,23.940245,0,22,5,0,0,0
20170731T1000,26.280245,0,79,61,0,0,0
20170731T1100,26.730246,0,93,71,2,0,0
20170731T1200,26.800245,0,98,96,2,0,0
20170731T1300,27.220245,0,47,54,0,0,0
20170731T1400,28.030245,0,20,26,2,0,0
20170731T1500,28.940245,0,4,29,3,0,0
20170731T1600,29.280245,0,21,37,0,0,0
20170731T1700,28.950245,0,23,37,0,0,0
20170731T1800,27.730246,0,14,30,0,0,0
20170731T1900,24.970245,0,10,16,0,0,0
20170731T2000,23.410246,0,21,7,0,0,0
20170731T2100,22.270245,0,2,3,0,0,0
20170731T2200,21.160246,0,50,12,0,0,0
20170731T2300,20.150246,0,68,11,0,0,0
20170801T0000,20.100245,0,41,22,0,0,0
20170801T0100,19.950245,0,40,38,0,0,0
20170801T0200,19.690245,0,45,32,0,0,0
20170801T0300,19.430244,0,57,26,0,0,0
20170801T0400,18.840246,0,67,24,0,0,0
20170801T0500,19.650246,0,62,27,0,0,0
20170801T0600,21.860245,0,34,17,0,0,0
20170801T0700,24.080246,0,2,6,0,0,0
20170801T0800,25.910246,0,0,23,0,0,0
20170801T0900,27.330246,0,3,23,0,0,0
20170801T1000,28.820246,0,65,15,0,0,0
20170801T1100,29.650246,0,41,12,0,0,0
20170801T1200,30.350245,0,81,37,0,0,0
20170801T1300,30.970245,0.1,98,82,1,0.091952203,0.146806725
20170801T1400,30.540245,0.2,49,32,0,0.092526842,0.296843515
20170801T1500,29.150246,0.1,36,30,0,0.091952203,0.146672515
20170801T1600,28.130245,0.1,98,52,0,0.091952203,0.149033346
20170801T1700,26.720245,0,100,56,0,0,0
20170801T1800,25.460245,0,100,20,0,0,0
20170801T1900,24.000246,0,100,44,0,0,0
20170801T2000,22.910246,0.2,100,67,0,0.092526842,0.293616505
20170801T2100,21.940245,0.3,97,26,0,0.092864647,0.442991276
20170801T2200,21.550245,0.1,89,52,5,0.091952203,0.145124484
20170801T2300,21.290245,0.2,94,84,1,0.092526842,0.293265253
20170802T0000,20.660246,0.2,93,53,28,0.092526842,0.292966722
