timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Cloud Cover High [high cld lay],Basel Cloud Cover Medium [mid cld lay],Basel Cloud Cover Low [low cld lay],Cloud Attenuation
20171223T0400,6.0702453,0,3,9,100,0
20171223T0500,6.130245,0,6,10,96,0
20171223T0600,5.730245,0,6,16,95,0
20171223T0700,5.7802453,0,1,8,96,0
20171223T0800,6.0802455,0.1,0,4,93,0
20171223T0900,6.0502453,0,0,0,100,#DIV/0!
20171223T1000,6.5902452,0,0,1,91,0
20171223T1100,6.730245,0,17,4,100,0
20171223T1200,6.940245,0,10,3,95,0
20171223T1300,7.040245,0,6,1,83,0
20171223T1400,7.130245,0,0,1,90,0
20171223T1500,7.0802455,0,0,1,90,0
20171223T1600,6.650245,0,0,0,86,#DIV/0!
20171223T1700,6.7402453,0,0,1,90,0
20171223T1800,5.8302455,0,0,1,92,0
20171223T1900,5.3902454,0.1,0,0,91,#DIV/0!
20171223T2000,5.3102455,0,0,0,87,#DIV/0!
20171223T2100,5.4702454,0,0,0,81,#DIV/0!
20171223T2200,6.3402452,0,0,0,99,#DIV/0!
20171223T2300,5.8902454,0,0,0,93,#DIV/0!
20171224T0000,5.920245,0,0,0,95,#DIV/0!
20171224T0100,5.4902453,0,0,0,91,#DIV/0!
20171224T0200,5.3502455,0,0,0,88,#DIV/0!
20171224T0300,4.960245,0,0,0,90,#DIV/0!
20171224T0400,4.9302454,0,0,0,92,#DIV/0!
20171224T0500,5.0802455,0,0,0,94,#DIV/0!
20171224T0600,4.8402452,0,0,0,93,#DIV/0!
20171224T0700,4.900245,0.1,0,0,93,#DIV/0!
20171224T0800,4.670245,0,0,0,98,#DIV/0!
20171224T0900,4.5902452,0,0,0,100,#DIV/0!
20171224T1000,4.4302454,0,0,0,100,#DIV/0!
20171224T1100,4.670245,0,0,0,100,#DIV/0!
20171224T1200,4.6602454,0,0,0,100,#DIV/0!
20171224T1300,4.790245,0,0,0,98,#DIV/0!
20171224T1400,4.750245,0,0,0,96,#DIV/0!
20171224T1500,4.8702455,0,0,1,95,0
20171224T1600,4.3202453,0,0,0,80,#DIV/0!
20171224T1700,3.8802452,0,0,0,85,#DIV/0!
20171224T1800,3.9202452,0,0,0,68,#DIV/0!
20171224T1900,4.2302456,0,0,0,65,#DIV/0!
20171224T2000,4.0202456,0,0,0,55,#DIV/0!
20171224T2100,4.0502453,0,0,0,48,#DIV/0!
20171224T2200,3.1002455,0,0,0,91,#DIV/0!
20171224T2300,2.5902452,0,0,0,83,#DIV/0!
20171225T0000,2.2902455,0,0,0,76,#DIV/0!
20171225T0100,1.5002453,0,0,0,71,#DIV/0!
20171225T0200,1.4602454,0,0,0,68,#DIV/0!
20171225T0300,1.6302454,0,0,0,55,#DIV/0!
20171225T0400,1.0602454,0,0,0,54,#DIV/0!
20171225T0500,0.8502454,0,0,0,40,#DIV/0!
20171225T0600,0.7902454,0,0,0,30,#DIV/0!
20171225T0700,0.4802454,0,0,0,33,#DIV/0!
20171225T0800,0.5002454,0,4,0,17,#DIV/0!
20171225T0900,0.9102454,0,32,0,28,#DIV/0!
20171225T1000,2.1002455,0,25,0,51,#DIV/0!
20171225T1100,3.1102452,0,23,0,7,#DIV/0!
20171225T1200,4.130245,0,45,0,4,#DIV/0!
20171225T1300,4.9702454,0,78,0,4,#DIV/0!
20171225T1400,5.2202454,0,87,0,5,#DIV/0!
20171225T1500,4.0002456,0,2,0,1,#DIV/0!
20171225T1600,2.1602454,0,3,0,0,#DIV/0!
20171225T1700,1.6102453,0,30,0,0,#DIV/0!
20171225T1800,1.0102454,0,67,0,0,#DIV/0!
20171225T1900,0.9802454,0,80,0,0,#DIV/0!
20171225T2000,0.89024544,0,78,0,1,#DIV/0!
20171225T2100,1.1102455,0,75,0,0,#DIV/0!
20171225T2200,1.0302454,0,67,0,1,#DIV/0!
20171225T2300,0.9602454,0,37,0,3,#DIV/0!
20171226T0000,0.6502454,0,5,1,12,0
20171226T0100,0.9002454,0,0,2,28,0
20171226T0200,0.7302454,0,0,4,33,0
20171226T0300,1.0302454,0,0,15,25,0
20171226T0400,1.3702455,0,0,8,10,0
20171226T0500,1.5802454,0,0,3,3,0
20171226T0600,2.1002455,0,0,9,4,0
20171226T0700,2.5202456,0,2,12,9,0
20171226T0800,4.2402453,0,12,16,13,0
20171226T0900,6.1602454,0,8,34,24,0
20171226T1000,7.540245,0,0,62,51,0
20171226T1100,7.3902454,0,0,61,78,0
20171226T1200,7.6802454,0,0,31,54,0
20171226T1300,8.070246,0,0,23,30,0
20171226T1400,8.0602455,0,0,9,34,0
20171226T1500,7.4702454,0,12,1,16,0
20171226T1600,5.5302453,0,26,0,7,#DIV/0!
20171226T1700,4.2802453,0,79,1,9,0
20171226T1800,3.4102454,0,98,26,3,0
20171226T1900,2.9702454,0,73,43,2,0
20171226T2000,2.4402454,0,86,6,0,0
20171226T2100,2.1902454,0,100,1,0,0
20171226T2200,1.4602454,0,100,14,0,0
20171226T2300,1.3702455,0,100,11,0,0
20171227T0000,1.3402455,0,99,68,0,0
20171227T0100,1.7502455,0,100,48,0,0
20171227T0200,2.0702453,0,98,79,0,0
20171227T0300,2.0102453,0,100,91,0,0
20171227T0400,2.4102454,0.1,86,99,0,0
20171227T0500,2.6902456,0.2,100,94,7,0
20171227T0600,2.9402456,0.2,100,99,3,0
20171227T0700,3.0802455,0.3,100,100,6,0
20171227T0800,3.1402454,0.4,97,100,13,0
20171227T0900,3.5802455,0.4,100,100,28,0
20171227T1000,4.0802455,0.3,100,98,12,0
20171227T1100,4.5402455,0.4,100,99,5,0
20171227T1200,5.020245,0.6,100,100,37,0
20171227T1300,5.5802455,0.6,100,100,30,0
20171227T1400,5.940245,0.5,100,100,35,0
20171227T1500,5.710245,0.5,100,100,43,0
20171227T1600,5.3702455,0.6,100,100,50,0
20171227T1700,5.2002454,0.7,100,95,82,0
20171227T1800,4.880245,0.4,100,89,82,0
20171227T1900,4.3002453,0,99,92,71,0
20171227T2000,3.8202453,0,99,92,95,0
20171227T2100,3.6102452,0,98,92,99,0
20171227T2200,3.5502453,0,96,95,74,0
20171227T2300,3.2502456,0.1,96,100,93,0
20171228T0000,2.9902453,0.2,100,78,70,0
20171228T0100,2.6502452,0.4,100,46,84,0
20171228T0200,2.5402455,0.6,100,68,96,0
20171228T0300,2.5602455,0.6,100,100,99,0
20171228T0400,2.5002456,0.4,99,100,99,0
20171228T0500,2.3002453,0.2,97,100,84,0
20171228T0600,2.0302453,0,91,99,86,0
20171228T0700,1.9002454,0.3,47,99,76,0
20171228T0800,1.8802454,0.2,14,97,82,0
20171228T0900,1.8602453,0,3,91,65,0
20171228T1000,2.0302453,0,2,83,31,0
20171228T1100,2.2102454,0,0,44,26,0
20171228T1200,2.5202456,0.1,0,42,54,0
20171228T1300,2.5102453,0,0,36,67,0
20171228T1400,2.5902452,0,0,27,58,0
20171228T1500,2.2402453,0,0,4,32,0
20171228T1600,1.3802454,0,0,0,23,#DIV/0!
20171228T1700,0.9302454,0,0,0,31,#DIV/0!
20171228T1800,0.5502454,0,0,2,37,0
20171228T1900,0.3302454,0,0,0,43,#DIV/0!
20171228T2000,0.2902454,0,0,0,53,#DIV/0!
20171228T2100,0.090245396,0,0,0,58,#DIV/0!
20171228T2200,0.14024541,0,0,39,17,0
20171228T2300,0.34024543,0,0,35,16,0
20171229T0000,0.19024539,0,0,15,22,0
20171229T0100,0.52024543,0,0,34,34,0
20171229T0200,0.6102454,0,0,32,34,0
20171229T0300,0.9902454,0,0,29,39,0
20171229T0400,0.7102454,0,0,0,29,#DIV/0!
20171229T0500,0.7302454,0,0,0,11,#DIV/0!
20171229T0600,0.060245395,0,0,0,10,#DIV/0!
20171229T0700,-0.019754589,0,0,0,7,#DIV/0!
20171229T0800,0.030245423,0,8,0,2,#DIV/0!
20171229T0900,1.3202454,0,27,0,2,#DIV/0!
20171229T1000,1.6602454,0,91,0,1,#DIV/0!
20171229T1100,2.3302455,0,100,13,0,0
20171229T1200,2.5902452,0,99,47,3,0
20171229T1300,2.7002454,0,98,98,2,0
20171229T1400,2.7502456,0,100,100,33,0
20171229T1500,2.9802456,0.1,98,88,9,0
20171229T1600,3.0802455,0.3,91,72,37,0
20171229T1700,3.0202456,0.2,98,94,38,0
20171229T1800,3.0502453,0.6,54,62,66,0
20171229T1900,3.9402456,0.8,40,95,19,0
20171229T2000,4.2002454,1.5,27,82,45,0
20171229T2100,4.5702453,1.1,0,49,47,0
20171229T2200,4.8202453,0.4,66,27,79,0
20171229T2300,4.900245,0,64,20,85,0
20171230T0000,4.6802454,0,94,11,64,0
20171230T0100,4.5902452,0,100,88,64,0
20171230T0200,4.610245,0,100,98,63,0
20171230T0300,4.6202455,0,100,98,47,0
20171230T0400,4.5702453,0.2,100,100,36,0
20171230T0500,4.6002455,0.3,100,100,61,0
20171230T0600,4.610245,0.5,100,100,93,0
20171230T0700,4.9302454,0.7,100,94,68,0
20171230T0800,5.690245,1,97,98,90,0
20171230T0900,6.520245,0.8,97,96,100,0
20171230T1000,7.610245,0.2,99,100,98,0
20171230T1100,8.470245,0,99,93,97,0
20171230T1200,9.640245,0.1,99,88,94,0
20171230T1300,10.670245,0.2,98,95,93,0
20171230T1400,11.360246,0.1,87,58,97,0
20171230T1500,11.540245,0.2,82,62,98,0
20171230T1600,11.670245,0.2,81,84,94,0
20171230T1700,11.780245,0.2,100,91,98,0
20171230T1800,11.680245,1.2,100,99,98,0
20171230T1900,11.750245,0.6,90,99,98,0
20171230T2000,11.930245,0.4,89,87,99,0
20171230T2100,12.160245,0.2,87,99,100,0
20171230T2200,12.230246,0.2,96,98,96,0
20171230T2300,12.480246,0.2,50,99,100,0
20171231T0000,12.3102455,0.3,1,93,100,0
20171231T0100,12.000245,0.3,0,95,100,0
20171231T0200,11.870245,0,0,76,100,0
20171231T0300,11.910245,0,0,23,98,0
20171231T0400,11.8102455,0,0,21,96,0
20171231T0500,11.790245,0,0,14,100,0
20171231T0600,11.860246,0,0,32,97,0
20171231T0700,11.910245,0,0,28,87,0
20171231T0800,12.450245,0,0,19,82,0
20171231T0900,12.940246,0,3,7,79,0
20171231T1000,12.900246,0,0,18,48,0
20171231T1100,13.450245,0,2,2,13,0
20171231T1200,14.170245,0,4,0,1,#DIV/0!
20171231T1300,14.430245,0,28,1,1,0
20171231T1400,13.960245,0,69,0,0,#DIV/0!
20171231T1500,12.660245,0,65,0,0,#DIV/0!
20171231T1600,10.000245,0,72,0,0,#DIV/0!
20171231T1700,8.590245,0,64,0,0,#DIV/0!
20171231T1800,7.8402452,0,20,0,0,#DIV/0!
20171231T1900,7.5702453,0,89,3,0,0
20171231T2000,8.530246,0,95,23,2,0
20171231T2100,10.080245,0,57,38,6,0
20171231T2200,10.980246,0,68,68,91,0
20171231T2300,11.000245,0.3,99,95,87,0
20180101T0000,9.500245,0.8,100,100,61,0
20180101T0100,8.590245,0.5,100,100,29,0
20180101T0200,8.150246,0.1,100,100,11,0
20180101T0300,7.5802455,0,100,100,42,0
20180101T0400,7.380245,0,100,100,60,0
20180101T0500,7.190245,0,100,87,28,0
20180101T0600,6.6802454,0,98,57,35,0
20180101T0700,6.400245,0,49,37,40,0
20180101T0800,6.3702455,0,0,14,64,0
20180101T0900,6.920245,0,0,8,60,0
20180101T1000,7.5502453,0,23,9,36,0
20180101T1100,8.280246,0,41,67,39,0
20180101T1200,8.940246,0,19,25,16,0
20180101T1300,8.930245,0,100,85,15,0
20180101T1400,8.730246,0,98,92,0,0
20180101T1500,8.140245,0.5,99,93,1,0
20180101T1600,8.650246,0.1,77,82,25,0
20180101T1700,8.250245,0.1,98,84,43,0
20180101T1800,7.8302455,0,99,89,66,0
20180101T1900,7.380245,0.4,93,83,87,0
20180101T2000,7.210245,0.9,71,76,64,0
20180101T2100,7.0902452,1.1,60,55,79,0
20180101T2200,7.2202454,0.6,52,29,61,0
20180101T2300,6.750245,0,57,22,43,0
20180102T0000,6.210245,0,55,23,33,0
20180102T0100,5.790245,0.1,7,27,42,0
20180102T0200,5.8202453,0.3,10,10,72,0
20180102T0300,5.7202454,0.6,3,22,66,0
20180102T0400,5.750245,0.5,0,41,75,0
20180102T0500,5.5502453,0.3,0,26,54,0
20180102T0600,5.6202455,0.2,0,29,68,0
20180102T0700,5.440245,0.2,0,30,72,0
20180102T0800,5.3002453,0.2,0,24,68,0
20180102T0900,5.770245,0.2,7,9,64,0
20180102T1000,6.3102455,0.1,8,38,20,0
20180102T1100,6.8302455,0.1,26,25,31,0
20180102T1200,7.3702455,0,99,27,44,0
20180102T1300,7.6402454,0,100,33,45,0
20180102T1400,7.480245,0,100,92,48,0
20180102T1500,7.2602453,0,100,99,23,0
20180102T1600,6.8902454,0,100,100,34,0
20180102T1700,6.770245,0,98,100,8,0
20180102T1800,6.900245,0,93,98,10,0
20180102T1900,6.730245,0.4,100,98,4,0
20180102T2000,6.500245,0.2,100,96,43,0
20180102T2100,6.250245,0.4,100,100,96,0
20180102T2200,6.0302453,0.2,98,98,97,0
20180102T2300,6.520245,0,100,97,99,0
20180103T0000,7.290245,0.2,98,97,99,0
20180103T0100,7.8902454,0,99,60,94,0
20180103T0200,8.880245,0,96,42,92,0
20180103T0300,9.720245,0,95,31,65,0
20180103T0400,10.210245,0,94,34,59,0
20180103T0500,11.080245,0.1,71,34,92,0
20180103T0600,12.130245,0.2,99,84,97,0
20180103T0700,12.860246,0.4,87,75,80,0
20180103T0800,12.970245,0.7,41,92,92,0
20180103T0900,13.020246,2.7,57,64,54,0
20180103T1000,11.660245,3.6,97,98,45,0
20180103T1100,8.100245,1.7,78,100,13,0
20180103T1200,7.3302455,0.4,8,76,29,0
20180103T1300,8.580245,0.1,7,58,41,0
20180103T1400,8.330246,0.1,12,66,41,0
20180103T1500,9.040245,0.1,12,25,44,0
20180103T1600,8.440246,0,0,38,58,0
20180103T1700,7.630245,0,14,23,58,0
20180103T1800,6.980245,0.2,56,8,50,0
20180103T1900,7.3702455,0,92,8,58,0
20180103T2000,7.4702454,0,99,33,50,0
20180103T2100,7.4902453,0.8,99,71,27,0
20180103T2200,7.2802453,0.5,100,78,20,0
20180103T2300,7.0902452,0.2,99,99,54,0
20180104T0000,6.790245,0.1,100,100,95,0
20180104T0100,6.5502453,0.3,99,100,99,0
20180104T0200,6.210245,0.8,99,100,99,0
20180104T0300,6.000245,1.1,98,100,100,0
20180104T0400,6.020245,0.9,100,100,100,0
20180104T0500,6.400245,0.5,78,100,100,0
20180104T0600,6.730245,0.5,24,100,100,0
20180104T0700,7.000245,0.7,27,98,100,0
20180104T0800,7.3002453,0.7,91,100,100,0
20180104T0900,7.8302455,1.1,94,100,100,0
20180104T1000,9.460245,1.4,100,100,100,0
20180104T1100,11.490245,0.9,100,100,100,0
20180104T1200,12.370245,1.1,94,100,67,0
20180104T1300,12.960245,1.4,98,100,95,0
20180104T1400,13.330245,1.1,97,100,91,0
20180104T1500,13.320246,1,98,100,86,0
20180104T1600,13.240245,1,100,99,99,0
20180104T1700,13.280245,1.3,98,98,99,0
20180104T1800,13.420245,1.6,100,97,99,0
20180104T1900,13.280245,0.9,99,98,98,0
20180104T2000,12.930245,2.1,91,99,90,0
20180104T2100,12.570246,2,2,100,98,0
20180104T2200,12.020246,1.7,95,77,92,0
20180104T2300,11.400246,1.3,100,92,100,0
20180105T0000,10.790245,0.5,100,73,98,0
20180105T0100,10.220245,0.2,99,47,77,0
20180105T0200,10.040245,0.1,44,61,69,0
20180105T0300,9.860246,0,49,90,38,0
20180105T0400,9.800245,0,27,92,4,0
20180105T0500,10.460245,0,7,92,5,0
20180105T0600,10.440246,0,49,71,6,0
20180105T0700,10.260245,0,65,0,7,#DIV/0!
20180105T0800,10.190246,0,46,0,4,#DIV/0!
20180105T0900,11.230246,0,54,45,1,0
20180105T1000,11.690246,0,60,98,6,0
20180105T1100,12.500245,0,63,98,37,0
20180105T1200,12.660245,0.2,99,98,45,0
20180105T1300,12.930245,0.1,100,100,32,0
20180105T1400,13.010245,0.2,90,98,88,0
20180105T1500,12.370245,0.7,72,98,87,0
20180105T1600,11.700245,1.1,22,100,98,0
20180105T1700,11.020246,0.8,82,100,99,0
20180105T1800,10.710245,0.4,98,100,86,0
20180105T1900,10.170245,0.7,98,100,88,0
20180105T2000,9.450245,0.8,98,97,95,0
20180105T2100,9.440246,0.8,97,98,96,0
20180105T2200,8.630245,0.7,98,100,89,0
20180105T2300,8.500245,0.6,96,100,52,0
20180106T0000,8.280246,0.5,95,100,73,0
20180106T0100,8.240246,0.4,82,100,60,0
20180106T0200,8.080246,0.4,52,100,38,0
20180106T0300,7.8402452,0.4,0,95,11,0
20180106T0400,7.480245,0.3,0,94,7,0
20180106T0500,7.4302454,0.3,0,96,11,0
20180106T0600,7.5502453,0.3,0,92,10,0
20180106T0700,7.2002454,1.1,0,95,11,0
20180106T0800,7.250245,0.6,0,94,12,0
20180106T0900,7.6002455,0.4,0,86,14,0
20180106T1000,8.390245,0.2,17,52,44,0
20180106T1100,9.020246,0,3,37,85,0
20180106T1200,9.360246,0,7,57,97,0
20180106T1300,9.630245,0,26,65,93,0
20180106T1400,9.670245,0,13,69,65,0
20180106T1500,8.8102455,0,15,46,39,0
20180106T1600,8.800245,0,31,43,34,0
20180106T1700,7.0602455,0,69,30,32,0
20180106T1800,6.500245,0,97,26,20,0
20180106T1900,6.2002454,0,98,41,45,0
20180106T2000,6.020245,0,99,21,35,0
20180106T2100,6.170245,0,98,13,26,0
20180106T2200,6.610245,0,98,41,5,0
20180106T2300,6.360245,0,98,85,14,0
20180107T0000,6.2802453,0,84,61,21,0
20180107T0100,6.0702453,0,90,34,19,0
20180107T0200,6.4102454,0,100,69,18,0
20180107T0300,6.290245,0,98,69,19,0
20180107T0400,6.380245,0,97,40,20,0
20180107T0500,6.2802453,0,98,7,12,0
20180107T0600,5.8302455,0,97,0,7,#DIV/0!
20180107T0700,5.4502454,0,97,3,3,0
20180107T0800,5.5102453,0,97,26,5,0
20180107T0900,6.3202453,0,98,51,7,0
20180107T1000,7.270245,0,97,51,43,0
20180107T1100,8.000245,0,98,38,47,0
20180107T1200,8.570246,0,98,43,35,0
20180107T1300,8.590245,0,100,32,20,0
20180107T1400,8.5602455,0,98,12,22,0
20180107T1500,7.9102454,0,93,10,25,0
20180107T1600,6.440245,0,93,30,24,0
20180107T1700,5.6402454,0,98,67,24,0
20180107T1800,5.0602455,0,59,35,20,0
20180107T1900,4.5502453,0,49,17,17,0
20180107T2000,4.4502454,0,56,35,18,0
20180107T2100,4.130245,0,28,39,8,0
20180107T2200,4.5202456,0,83,62,6,0
20180107T2300,4.130245,0,34,1,3,0
20180108T0000,3.5402455,0,57,0,6,#DIV/0!
20180108T0100,3.3802452,0,96,37,9,0
20180108T0200,3.1202455,0,100,84,9,0
20180108T0300,3.5102453,0,51,84,12,0
20180108T0400,3.4502454,0,90,21,10,0
20180108T0500,3.1802454,0,97,2,11,0
20180108T0600,3.0202456,0,99,15,10,0
20180108T0700,2.8802452,0,100,43,7,0
20180108T0800,3.5302453,0,100,72,12,0
20180108T0900,4.420245,0,99,51,7,0
20180108T1000,5.190245,0,98,23,31,0
20180108T1100,6.1002455,0,98,43,6,0
20180108T1200,6.710245,0,94,45,3,0
20180108T1300,7.190245,0,92,37,5,0
20180108T1400,7.3202453,0,92,35,9,0
20180108T1500,6.480245,0,94,29,12,0
20180108T1600,4.900245,0,94,29,6,0
20180108T1700,4.2002454,0,78,0,3,#DIV/0!
20180108T1800,3.2602453,0,88,0,3,#DIV/0!
20180108T1900,3.0602455,0,98,0,0,#DIV/0!
20180108T2000,3.1902456,0,99,6,0,0
20180108T2100,3.3302455,0,100,11,0,0
20180108T2200,3.7802453,0,100,3,27,0
20180108T2300,3.4202452,0,100,2,11,0
20180109T0000,3.0402455,0,98,7,2,0
20180109T0100,3.2602453,0,97,15,6,0
20180109T0200,2.9102454,0,98,9,1,0
20180109T0300,3.5002456,0,97,15,0,0
20180109T0400,3.6102452,0,94,26,2,0
20180109T0500,3.4602456,0,81,15,3,0
20180109T0600,3.4702454,0,69,56,0,0
20180109T0700,3.3302455,0,78,73,0,0
20180109T0800,3.3802452,0,81,85,0,0
20180109T0900,3.9402456,0,97,98,0,0
20180109T1000,4.8002453,0,97,15,1,0
20180109T1100,6.0802455,0,97,40,0,0
20180109T1200,7.1202455,0,97,27,4,0
20180109T1300,7.250245,0,100,86,16,0
20180109T1400,7.4502454,0,94,90,0,0
20180109T1500,7.420245,0.2,69,88,0,0
20180109T1600,6.2402453,0.3,79,91,2,0
20180109T1700,5.540245,0.1,81,64,7,0
20180109T1800,5.6602454,0,70,38,11,0
20180109T1900,4.9502454,0,35,17,6,0
20180109T2000,4.5202456,0,56,25,8,0
20180109T2100,4.2002454,0,94,59,9,0
20180109T2200,4.380245,0,97,25,2,0
20180109T2300,4.2802453,0,84,45,2,0
20180110T0000,3.7702456,0,85,82,15,0
20180110T0100,3.4402456,0,93,73,9,0
20180110T0200,3.1902456,0,86,55,9,0
20180110T0300,2.6702452,0,69,25,5,0
20180110T0400,2.2602453,0,83,8,2,0
20180110T0500,2.0002456,0,94,8,5,0
20180110T0600,1.5202454,0,89,7,2,0
20180110T0700,0.9802454,0,96,19,2,0
20180110T0800,1.3302454,0,89,37,4,0
20180110T0900,2.7502456,0,92,78,3,0
20180110T1000,4.0102453,0,94,95,7,0
20180110T1100,4.9902453,0,89,95,17,0
20180110T1200,5.900245,0,93,100,18,0
20180110T1300,6.3902454,0,27,100,24,0
20180110T1400,6.7202454,0,10,99,27,0
20180110T1500,6.8402452,0,7,92,41,0
20180110T1600,5.6402454,0,3,90,52,0
20180110T1700,5.0702453,0,5,84,66,0
20180110T1800,4.2202454,0,3,73,46,0
20180110T1900,3.5702453,0,5,56,15,0
20180110T2000,3.4102454,0,9,62,24,0
20180110T2100,3.2402453,0,12,68,38,0
20180110T2200,3.4602456,0,2,80,4,0
20180110T2300,3.5502453,0,6,89,8,0
20180111T0000,3.5702453,0,41,95,22,0
20180111T0100,3.5402455,0,69,95,32,0
20180111T0200,3.8302455,0.1,12,61,27,0
20180111T0300,3.8402452,0.2,0,54,33,0
20180111T0400,3.5102453,0.2,6,51,29,0
20180111T0500,3.3002453,0.2,7,43,14,0
20180111T0600,2.7602453,0.1,3,40,5,0
20180111T0700,2.6402454,0,1,48,3,0
20180111T0800,2.7502456,0,0,41,0,0
20180111T0900,4.1602454,0,0,46,7,0
20180111T1000,6.2202454,0,0,37,2,0
20180111T1100,7.110245,0,0,50,4,0
20180111T1200,7.5902452,0,0,49,5,0
20180111T1300,7.9902453,0,3,42,5,0
20180111T1400,8.010245,0,0,6,11,0
20180111T1500,7.650245,0,0,13,17,0
20180111T1600,6.360245,0,3,33,32,0
20180111T1700,5.480245,0,1,57,37,0
20180111T1800,4.8702455,0,0,60,37,0
20180111T1900,4.710245,0,0,58,40,0
20180111T2000,4.4102454,0,0,50,39,0
20180111T2100,4.3102455,0.2,0,27,33,0
20180111T2200,4.380245,0.1,0,41,8,0
20180111T2300,4.1602454,0,0,49,19,0
20180112T0000,3.8002453,0,1,38,41,0
20180112T0100,3.3302455,0,7,43,33,0
20180112T0200,3.3102455,0,19,53,71,0
20180112T0300,3.5402455,0,21,53,56,0
20180112T0400,3.8002453,0,23,41,64,0
20180112T0500,3.7902455,0,0,18,100,0
20180112T0600,3.8802452,0,0,13,100,0
20180112T0700,4.1802454,0,0,14,97,0
20180112T0800,4.3402452,0,0,4,98,0
20180112T0900,4.5402455,0,0,0,98,#DIV/0!
20180112T1000,4.7202454,0,0,8,100,0
20180112T1100,4.860245,0,0,14,100,0
20180112T1200,5.0302453,0,0,5,100,0
20180112T1300,5.170245,0,0,5,100,0
20180112T1400,5.380245,0,0,2,100,0
20180112T1500,5.3702455,0,0,2,96,0
20180112T1600,4.960245,0,0,1,88,0
20180112T1700,4.1902456,0,0,0,68,#DIV/0!
20180112T1800,3.4302454,0,0,1,49,0
20180112T1900,3.7602453,0,0,0,52,#DIV/0!
20180112T2000,4.0002456,0,0,0,53,#DIV/0!
20180112T2100,3.7602453,0,0,0,52,#DIV/0!
20180112T2200,2.6302452,0,0,0,52,#DIV/0!
20180112T2300,2.2702456,0,0,2,37,0
20180113T0000,3.3402452,0,0,2,35,0
20180113T0100,3.5202456,0,0,2,42,0
20180113T0200,3.4702454,0,0,0,42,#DIV/0!
20180113T0300,2.2302454,0,0,1,29,0
20180113T0400,1.7902454,0,0,0,36,#DIV/0!
20180113T0500,2.0402455,0,0,0,39,#DIV/0!
20180113T0600,1.7402455,0,0,3,65,0
20180113T0700,2.0802455,0,0,1,77,0
20180113T0800,2.2102454,0,0,0,72,#DIV/0!
20180113T0900,3.2502456,0,0,0,64,#DIV/0!
20180113T1000,4.4602456,0,0,0,51,#DIV/0!
20180113T1100,5.040245,0,0,0,30,#DIV/0!
20180113T1200,5.270245,0,0,0,45,#DIV/0!
20180113T1300,5.5502453,0,0,0,41,#DIV/0!
20180113T1400,5.520245,0,0,0,23,#DIV/0!
20180113T1500,5.1002455,0,0,0,18,#DIV/0!
20180113T1600,3.5402455,0,0,0,16,#DIV/0!
20180113T1700,2.3702455,0,0,0,11,#DIV/0!
20180113T1800,1.5102453,0,1,0,11,#DIV/0!
20180113T1900,1.2702454,0,3,0,6,#DIV/0!
20180113T2000,0.7202454,0,4,0,11,#DIV/0!
20180113T2100,0.2102454,0,4,0,10,#DIV/0!
20180113T2200,0.7502454,0,0,0,15,#DIV/0!
20180113T2300,0.23024541,0,0,0,35,#DIV/0!
20180114T0000,-0.1297546,0,0,0,44,#DIV/0!
20180114T0100,-0.6797546,0,0,0,54,#DIV/0!
20180114T0200,-0.8397546,0,0,0,58,#DIV/0!
20180114T0300,-0.9697546,0,0,0,54,#DIV/0!
20180114T0400,-1.0197546,0,0,0,50,#DIV/0!
20180114T0500,-1.3697546,0,0,0,49,#DIV/0!
20180114T0600,-1.2397546,0,0,0,43,#DIV/0!
20180114T0700,-1.0297546,0,0,0,42,#DIV/0!
20180114T0800,-0.85975456,0,0,0,44,#DIV/0!
20180114T0900,0.080245405,0,0,0,37,#DIV/0!
20180114T1000,0.9502454,0,0,0,74,#DIV/0!
20180114T1100,1.4702454,0,0,0,66,#DIV/0!
20180114T1200,2.2302454,0,0,0,62,#DIV/0!
20180114T1300,2.6802454,0,0,0,37,#DIV/0!
20180114T1400,2.8402452,0,0,0,22,#DIV/0!
20180114T1500,2.5702453,0,0,0,20,#DIV/0!
20180114T1600,3.4302454,0,0,0,13,#DIV/0!
20180114T1700,0.9302454,0,0,0,12,#DIV/0!
20180114T1800,0.6302454,0,0,0,13,#DIV/0!
20180114T1900,0.2102454,0,0,0,14,#DIV/0!
20180114T2000,-0.7197546,0,0,0,6,#DIV/0!
20180114T2100,-0.72975457,0,0,0,6,#DIV/0!
20180114T2200,-0.64975464,0,0,0,6,#DIV/0!
20180114T2300,-0.75975454,0,0,0,28,#DIV/0!
20180115T0000,-0.8197546,0,0,0,52,#DIV/0!
20180115T0100,-0.97975457,0,0,0,56,#DIV/0!
20180115T0200,-1.0797546,0,0,0,33,#DIV/0!
20180115T0300,-1.0897546,0,0,0,28,#DIV/0!
20180115T0400,-1.2097546,0,0,0,10,#DIV/0!
20180115T0500,-1.2897546,0,0,0,9,#DIV/0!
20180115T0600,-1.4397546,0,0,2,18,0
20180115T0700,-1.2297546,0,0,17,41,0
20180115T0800,-0.89975464,0,4,67,38,0
20180115T0900,0.020245433,0,21,72,26,0
20180115T1000,1.6702454,0,53,57,67,0
20180115T1100,3.1202455,0,92,94,79,0
20180115T1200,4.3402452,0,99,96,69,0
20180115T1300,5.130245,0,98,97,71,0
20180115T1400,6.0102453,0,98,89,60,0
